  1,1.59989
  2,1.00000
  3,1.00000
  4,0.66671
  5,0.66671
  6,0.66671
  7,1.00000
  8,1.00000
  9,1.00000
 10,1.00000
 11,1.00000
 12,1.00000
 13,1.00000
 14,1.00000
 15,1.00000
 16,1.00000
 17,1.00000
 18,1.00000
 19,1.00000
 20,1.00000
 21,1.00000
 22,1.00000
 23,1.00000
 24,1.00000
 25,1.00000
 26,1.00000
 27,1.00000
 28,1.00000
 29,1.00000
 30,1.00000
 31,1.00000
 32,1.00000
 33,1.00000
 34,1.00000
 35,1.00000
 36,0.92308
 37,0.92308
 38,0.92308
 39,0.92308
 40,0.40001
 41,0.40001
 42,1.00000
 43,1.00000
 44,1.00000
 45,1.00000
 46,1.00000
 47,1.00000
 48,1.00000
 49,1.00000
 50,1.00000
 51,1.09090
 52,1.09090
 53,1.09090
 54,1.09090
 55,0.00000
 56,0.00001
 57,0.00000
 58,0.00010
 59,1.00000
 60,1.00000
 61,1.00000
 62,1.00000
 63,1.00000
 64,1.00000
 65,1.00000
 66,0.30778
 67,0.30778
 68,0.80003
 69,0.80003
 70,0.80003
 71,1.00000
 72,1.00000
 73,1.00000
 74,1.00000
 75,1.00000
 76,1.00000
 77,1.00000
 78,1.00000
 79,1.00000
 80,1.00000
 81,1.09090
 82,1.09090
 83,1.09090
 84,1.09090
 85,0.92309
 86,0.92309
 87,0.92309
 88,0.92309
 89,1.00000
 90,1.00000
 91,1.00000
 92,1.00000
 93,1.33324
 94,1.33324
 95,1.33324
 96,1.00000
 97,1.00000
 98,1.00000
 99,1.00000
100,1.00000
101,1.00000
102,1.00000
103,1.00000
104,1.00000
105,1.00000
106,1.00000
107,1.00000
108,1.00000
109,1.00000
110,1.00000
111,1.00000
112,1.00000
113,1.00000
114,1.00000
115,1.00000
116,1.00000
117,1.00000
118,1.00000
119,1.00000
120,1.00000
121,1.00000
122,1.00000
123,1.00000
124,1.00000
125,1.00000
126,1.00000
127,1.00000
128,1.00000
129,1.00000
130,1.00000
131,1.00000
132,1.00000
133,1.00000
134,1.00000
135,1.00000
136,1.00000
137,1.00000
138,1.00000
139,1.00000
140,1.00000
141,1.00000
142,1.00000
143,1.00000
144,1.00000
145,1.00000
146,1.00000
147,1.00000
148,1.00000
149,1.00000
150,1.00000
151,1.00000
152,1.00000
153,1.00000
154,1.00000
155,1.00000
156,1.00000
157,1.00000
158,1.00000
159,1.00000
160,1.00000
161,1.00000
162,1.00000
163,1.00000
164,1.00000
165,1.00000
166,1.00000
167,1.00000
168,1.00000
169,1.00000
170,1.00000
171,1.00000
172,1.00000
173,1.00000
174,1.00000
175,1.00000
176,1.00000
177,1.00000
178,1.00000
179,1.00000
180,1.00000
181,1.00000
182,1.00000
183,1.00000
184,1.00000
185,1.00000
186,1.00000
187,1.00000
188,1.00000
189,1.00000
190,1.00000
191,1.00000
192,1.00000
193,1.00000
194,0.80003
195,0.80003
196,0.00001
197,1.60000
198,1.60000
199,1.60000
200,0.30769
201,0.30769
202,0.57142
203,0.57142
204,0.44445
205,0.44445
206,1.00000
207,1.00000
208,1.00000
209,1.00000
210,1.00000
211,1.00000
212,1.00000
213,1.00000
214,1.00000
215,1.00000
216,1.00000
217,0.92308
218,0.92308
219,0.92308
220,0.92308
221,1.00000
222,1.00000
223,1.00000
224,1.00000
225,1.00000
226,1.00000
227,1.00000
228,1.00000
229,1.00000
230,1.00000
231,1.00000
232,1.00000
233,1.00000
234,1.00000
235,1.00000
236,1.00000
237,1.00000
238,1.00000
239,1.00000
240,1.00000
241,1.00000
242,1.00000
243,1.00000
244,1.00000
245,1.00000
246,1.00000
247,1.00000
248,1.00000
249,1.00000
250,1.00000
251,1.00000
252,1.00000
253,1.00000
254,1.00000
255,1.33332
256,1.33332
257,0.00000
258,1.00000
259,1.00000
260,1.00000
261,1.00000
262,1.00000
263,1.00000
264,1.00000
265,1.00000
266,1.00000
267,1.00000
268,1.00000
269,1.00000
270,1.00000
271,1.00000
272,1.00000
273,1.00000
274,1.00000
275,1.00000
276,1.00000
277,1.00000
278,1.00000
279,1.00000
280,1.09090
281,1.09090
282,1.09090
283,1.09090
284,0.00000
285,1.59989
286,1.59989
287,0.00000
288,1.00000
289,1.00000
290,1.00000
291,1.00000
292,1.00000
293,1.00000
294,1.00000
295,1.00000
296,1.00000
297,1.00000
298,1.00000
299,0.80003
300,0.80003
301,0.80003
302,0.66667
303,0.66667
304,0.66667
305,0.92308
306,0.92308
307,0.92308
308,0.92308
309,1.00000
310,1.00000
311,1.00000
312,1.00000
313,1.00000
314,1.00000
315,1.00000
316,1.00000
317,1.00000
318,1.00000
319,1.00000
320,1.00000
321,1.00000
322,1.00000
323,1.00000
324,1.00000
325,1.00000
326,1.00000
327,1.00000
328,1.00000
329,0.80003
330,0.80003
331,0.80003
332,1.33332
333,1.33332
334,1.00000
335,1.00000
336,1.00000
337,1.00000
338,1.00000
339,1.00000
340,1.00000
341,1.00000
342,0.00017
343,0.00004
344,0.80000
345,0.80000
346,0.57153
347,0.57153
348,0.00001
349,0.00014
350,0.30769
351,0.30769
352,0.30778
353,0.30778
354,0.00001
355,0.30769
356,0.30769
357,1.00000
358,1.00000
359,1.00000
360,1.00000
361,1.00000
362,1.00000
363,1.00000
364,1.00000
365,1.00000
366,1.00000
367,1.00000
368,1.00000
369,1.00000
370,1.00000
