1,0.68750
2,0.75000
3,0.75000
4,0.75000
5,0.75000
6,0.75000
7,0.75000
8,0.75000
9,0.75000
10,0.75000
11,0.75000
12,0.75000
13,0.75000
14,0.75000
15,0.75000
16,0.75000
17,0.75000
18,0.75000
19,0.75000
20,0.75000
21,0.75000
22,0.75000
23,0.75000
24,0.75000
25,0.75000
26,0.75000
27,0.75000
28,0.75000
29,0.75000
30,0.75000
31,0.75000
32,0.75000
33,0.75000
34,0.75000
35,0.75000
36,0.75000
37,0.75000
38,0.75000
39,0.75000
40,1.25000
41,1.25000
42,0.75000
43,0.75000
44,0.75000
45,0.75000
46,0.75000
47,0.75000
48,0.75000
49,0.75000
50,0.75000
51,0.75000
52,0.75000
53,0.75000
54,0.75000
55,7.53741
56,2.16667
57,3.75000
58,0.75000
59,0.75000
60,0.75000
61,0.75000
62,0.75000
63,0.75000
64,0.75000
65,0.75000
66,0.75000
67,0.75000
68,0.75000
69,0.75000
70,0.75000
71,0.75000
72,0.75000
73,0.75000
74,0.75000
75,0.75000
76,0.75000
77,0.75000
78,0.75000
79,0.75000
80,0.75000
81,0.75000
82,0.75000
83,0.75000
84,0.75000
85,0.75000
86,0.75000
87,0.75000
88,0.75000
89,0.75000
90,0.75000
91,0.75000
92,0.75000
93,0.75000
94,0.75000
95,0.75000
96,0.75000
97,0.75000
98,0.75000
99,0.75000
100,0.75000
101,0.75000
102,0.75000
103,0.75000
104,0.75000
105,0.75000
106,0.75000
107,0.75000
108,0.75000
109,0.75000
110,0.75000
111,0.75000
112,0.75000
113,0.75000
114,0.75000
115,0.75000
116,0.75000
117,0.75000
118,0.75000
119,0.75000
120,0.75000
121,0.75000
122,0.75000
123,0.75000
124,0.75000
125,0.75000
126,0.75000
127,0.75000
128,0.75000
129,0.75000
130,0.75000
131,0.75000
132,0.75000
133,0.75000
134,0.75000
135,0.75000
136,0.75000
137,0.75000
138,0.75000
139,0.75000
140,0.75000
141,0.75000
142,0.75000
143,0.75000
144,0.75000
145,0.75000
146,0.75000
147,0.75000
148,0.75000
149,0.75000
150,0.75000
151,0.75000
152,0.75000
153,0.75000
154,0.75000
155,0.75000
156,0.75000
157,0.75000
158,0.75000
159,0.75000
160,0.75000
161,0.75000
162,0.75000
163,0.75000
164,0.75000
165,0.75000
166,0.75000
167,0.75000
168,0.75000
169,0.75000
170,0.75000
171,0.75000
172,0.75000
173,0.75000
174,0.75000
175,0.75000
176,0.75000
177,0.75000
178,0.75000
179,0.75000
180,0.75000
181,0.75000
182,0.75000
183,0.75000
184,0.75000
185,0.75000
186,0.75000
187,0.75000
188,0.75000
189,0.75000
190,0.75000
191,0.75000
192,0.75000
193,0.75000
194,0.83333
195,0.83333
196,3.03669
197,0.75000
198,0.75000
199,0.75000
200,4.25000
201,4.25000
202,3.16548
203,3.16548
204,3.03669
205,3.03669
206,0.75000
207,0.75000
208,0.75000
209,0.75000
210,0.75000
211,0.75000
212,0.75000
213,0.75000
214,0.75000
215,0.75000
216,0.75000
217,0.75000
218,0.75000
219,0.75000
220,0.75000
221,0.75000
222,0.75000
223,0.75000
224,0.75000
225,0.75000
226,0.75000
227,0.75000
228,0.75000
229,0.75000
230,0.75000
231,0.75000
232,0.75000
233,0.75000
234,0.75000
235,0.75000
236,0.75000
237,0.75000
238,0.75000
239,0.75000
240,0.75000
241,0.75000
242,0.75000
243,0.75000
244,0.75000
245,0.75000
246,0.75000
247,0.75000
248,0.75000
249,0.75000
250,0.75000
251,0.75000
252,0.75000
253,0.75000
254,0.75000
255,0.87500
256,0.87500
257,7.53741
258,0.75000
259,0.75000
260,0.75000
261,0.75000
262,0.75000
263,0.75000
264,0.75000
265,0.75000
266,0.75000
267,0.75000
268,0.75000
269,0.75000
270,0.75000
271,0.75000
272,0.75000
273,0.75000
274,0.75000
275,0.75000
276,0.75000
277,0.75000
278,0.75000
279,0.75000
280,0.75000
281,0.75000
282,0.75000
283,0.75000
284,0.75000
285,0.68750
286,0.68750
287,7.64853
288,0.75000
289,0.75000
290,0.75000
291,0.75000
292,0.75000
293,0.75000
294,0.75000
295,0.75000
296,0.75000
297,0.75000
298,0.75000
299,0.75000
300,0.75000
301,0.75000
302,3.29508
303,3.29508
304,3.29508
305,0.75000
306,0.75000
307,0.75000
308,0.75000
309,0.75000
310,0.75000
311,0.75000
312,0.75000
313,0.75000
314,0.75000
315,0.75000
316,0.75000
317,0.75000
318,0.75000
319,0.75000
320,0.75000
321,0.75000
322,0.75000
323,0.75000
324,0.75000
325,0.75000
326,0.75000
327,0.75000
328,0.75000
329,0.75000
330,0.75000
331,0.75000
332,0.75000
333,0.75000
334,0.75000
335,0.75000
336,0.75000
337,0.75000
338,0.75000
339,0.75000
340,0.75000
341,0.75000
342,0.83333
343,0.93750
344,0.91667
345,0.91667
346,0.75000
347,0.75000
348,2.25000
349,0.75000
350,6.08095
351,6.08095
352,0.75000
353,0.75000
354,3.00000
355,4.25000
356,4.25000
357,0.75000
358,0.75000
359,0.75000
360,0.75000
361,0.75000
362,0.75000
363,0.75000
364,0.75000
365,0.75000
366,0.75000
367,0.75000
368,0.75000
369,0.75000
370,0.75000
371,0.75000
372,0.75000
373,0.75000
374,0.75000
375,0.75000
376,0.75000
377,0.75000
378,0.75000
379,0.75000
380,0.75000
381,0.75000
382,0.75000
383,0.75000
384,0.75000
385,0.75000
386,0.75000
387,0.75000
388,0.75000
389,0.75000
390,0.75000
391,0.75000
392,0.75000
393,0.75000
394,0.75000
395,0.75000
396,0.75000
397,0.75000
398,0.75000
399,0.75000
400,0.75000
401,0.75000
402,0.75000
403,0.75000
404,0.75000
405,0.75000
406,0.75000
407,0.75000
408,0.75000
409,0.75000
410,0.75000
411,0.75000
412,0.75000
413,0.75000
414,0.75000
415,0.75000
416,0.75000
417,0.75000
418,0.75000
419,0.75000
420,0.75000
421,0.75000
422,0.75000
423,0.75000
424,0.75000
425,0.75000
426,0.75000
427,0.75000
428,0.75000
429,0.75000
430,0.75000
431,0.75000
432,0.75000
433,0.75000
434,0.75000
435,0.75000
436,0.75000
437,0.75000
438,0.75000
439,0.75000
440,0.75000
441,0.75000
442,0.75000
443,0.75000
444,0.75000
445,0.75000
446,0.75000
447,0.75000
448,0.75000
449,0.75000
450,0.75000
451,0.75000
452,0.75000
453,0.75000
454,0.75000
455,0.75000
456,0.75000
457,0.75000
458,0.75000
459,0.75000
460,0.75000
461,0.75000
462,0.75000
463,0.75000
464,0.75000
465,0.75000
466,0.75000
467,0.75000
468,0.75000
469,0.75000
470,0.75000
471,0.75000
472,0.75000
473,0.75000
474,0.75000
475,0.75000
476,0.75000
477,0.75000
478,0.75000
479,0.75000
480,0.75000
481,0.75000
482,0.75000
483,0.75000
484,0.75000
485,0.75000
486,0.75000
487,0.75000
488,0.75000
489,0.75000
490,0.75000
491,0.75000
492,0.75000
493,0.75000
494,0.75000
495,0.75000
496,0.75000
497,0.75000
498,0.75000
499,0.75000
500,0.75000
501,0.75000
502,0.75000
503,0.75000
504,0.75000
505,0.75000
506,0.75000
